date,hour,day_of_week,is_weekend,month,location,temperature,feels_like,humidity,wind_speed,weather,weather_factor,surge_count
2024-04-12,14,4,0,4,Restaurant C,27.0,23.9,54.2,14.6,Rainy,0.75,51
2024-04-12,14,4,0,4,Canteen D,27.0,23.9,54.2,14.6,Rainy,0.75,72
2024-04-12,15,4,0,4,Cafeteria A,27.0,23.9,54.2,14.6,Rainy,0.75,23
2024-04-12,15,4,0,4,Food Court B,27.0,23.9,54.2,14.6,Rainy,0.75,24
2024-04-12,15,4,0,4,Restaurant C,27.0,23.9,54.2,14.6,Rainy,0.75,14
2024-04-12,15,4,0,4,Canteen D,27.0,23.9,54.2,14.6,Rainy,0.75,15
2024-04-13,9,5,1,4,Cafeteria A,21.9,18.8,63.1,9.4,Cloudy,1.0,1
2024-04-13,9,5,1,4,Food Court B,21.9,18.8,63.1,9.4,Cloudy,1.0,2
2024-04-13,9,5,1,4,Restaurant C,21.9,18.8,63.1,9.4,Cloudy,1.0,1
2024-04-13,9,5,1,4,Canteen D,21.9,18.8,63.1,9.4,Cloudy,1.0,1
2024-04-13,10,5,1,4,Cafeteria A,21.9,18.8,63.1,9.4,Cloudy,1.0,11
2024-04-13,10,5,1,4,Food Court B,21.9,18.8,63.1,9.4,Cloudy,1.0,15
2024-04-13,10,5,1,4,Restaurant C,21.9,18.8,63.1,9.4,Cloudy,1.0,7
2024-04-13,10,5,1,4,Canteen D,21.9,18.8,63.1,9.4,Cloudy,1.0,9
2024-04-13,11,5,1,4,Cafeteria A,21.9,18.8,63.1,9.4,Cloudy,1.0,46
2024-04-13,11,5,1,4,Food Court B,21.9,18.8,63.1,9.4,Cloudy,1.0,61
2024-04-13,11,5,1,4,Restaurant C,21.9,18.8,63.1,9.4,Cloudy,1.0,30
2024-04-13,11,5,1,4,Canteen D,21.9,18.8,63.1,9.4,Cloudy,1.0,35
2024-04-13,12,5,1,4,Cafeteria A,21.9,18.8,63.1,9.4,Cloudy,1.0,91
2024-04-13,12,5,1,4,Food Court B,21.9,18.8,63.1,9.4,Cloudy,1.0,113
2024-04-13,12,5,1,4,Restaurant C,21.9,18.8,63.1,9.4,Cloudy,1.0,71
2024-04-13,12,5,1,4,Canteen D,21.9,18.8,63.1,9.4,Cloudy,1.0,83
2024-04-13,13,5,1,4,Cafeteria A,21.9,18.8,63.1,9.4,Cloudy,1.0,110
2024-04-13,13,5,1,4,Food Court B,21.9,18.8,63.1,9.4,Cloudy,1.0,122
2024-04-13,13,5,1,4,Restaurant C,21.9,18.8,63.1,9.4,Cloudy,1.0,60
2024-04-13,13,5,1,4,Canteen D,21.9,18.8,63.1,9.4,Cloudy,1.0,83
2024-04-13,14,5,1,4,Cafeteria A,21.9,18.8,63.1,9.4,Cloudy,1.0,47
2024-04-13,14,5,1,4,Food Court B,21.9,18.8,63.1,9.4,Cloudy,1.0,59
2024-04-13,14,5,1,4,Restaurant C,21.9,18.8,63.1,9.4,Cloudy,1.0,29
2024-04-13,14,5,1,4,Canteen D,21.9,18.8,63.1,9.4,Cloudy,1.0,35
2024-04-13,15,5,1,4,Cafeteria A,21.9,18.8,63.1,9.4,Cloudy,1.0,11
2024-04-13,15,5,1,4,Food Court B,21.9,18.8,63.1,9.4,Cloudy,1.0,14
2024-04-13,15,5,1,4,Restaurant C,21.9,18.8,63.1,9.4,Cloudy,1.0,8
2024-04-13,15,5,1,4,Canteen D,21.9,18.8,63.1,9.4,Cloudy,1.0,8
2024-04-14,9,6,1,4,Cafeteria A,22.8,17.5,57.3,16.4,Sunny,1.3,1
2024-04-14,9,6,1,4,Food Court B,22.8,17.5,57.3,16.4,Sunny,1.3,2
2024-04-14,9,6,1,4,Restaurant C,22.8,17.5,57.3,16.4,Sunny,1.3,1
2024-04-14,9,6,1,4,Canteen D,22.8,17.5,57.3,16.4,Sunny,1.3,1
2024-04-14,10,6,1,4,Cafeteria A,22.8,17.5,57.3,16.4,Sunny,1.3,16
2024-04-14,10,6,1,4,Food Court B,22.8,17.5,57.3,16.4,Sunny,1.3,21
2024-04-14,10,6,1,4,Restaurant C,22.8,17.5,57.3,16.4,Sunny,1.3,9
2024-04-14,10,6,1,4,Canteen D,22.8,17.5,57.3,16.4,Sunny,1.3,12
2024-04-14,11,6,1,4,Cafeteria A,22.8,17.5,57.3,16.4,Sunny,1.3,63
2024-04-14,11,6,1,4,Food Court B,22.8,17.5,57.3,16.4,Sunny,1.3,72
2024-04-14,11,6,1,4,Restaurant C,22.8,17.5,57.3,16.4,Sunny,1.3,42
2024-04-14,11,6,1,4,Canteen D,22.8,17.5,57.3,16.4,Sunny,1.3,47
2024-04-14,12,6,1,4,Cafeteria A,22.8,17.5,57.3,16.4,Sunny,1.3,127
2024-04-14,12,6,1,4,Food Court B,22.8,17.5,57.3,16.4,Sunny,1.3,143
2024-04-14,12,6,1,4,Restaurant C,22.8,17.5,57.3,16.4,Sunny,1.3,81
2024-04-14,12,6,1,4,Canteen D,22.8,17.5,57.3,16.4,Sunny,1.3,95
2024-04-14,13,6,1,4,Cafeteria A,22.8,17.5,57.3,16.4,Sunny,1.3,137
2024-04-14,13,6,1,4,Food Court B,22.8,17.5,57.3,16.4,Sunny,1.3,142
2024-04-14,13,6,1,4,Restaurant C,22.8,17.5,57.3,16.4,Sunny,1.3,80
2024-04-14,13,6,1,4,Canteen D,22.8,17.5,57.3,16.4,Sunny,1.3,99
2024-04-14,14,6,1,4,Cafeteria A,22.8,17.5,57.3,16.4,Sunny,1.3,67
2024-04-14,14,6,1,4,Food Court B,22.8,17.5,57.3,16.4,Sunny,1.3,81
2024-04-14,14,6,1,4,Restaurant C,22.8,17.5,57.3,16.4,Sunny,1.3,42
2024-04-14,14,6,1,4,Canteen D,22.8,17.5,57.3,16.4,Sunny,1.3,53
2024-04-14,15,6,1,4,Cafeteria A,22.8,17.5,57.3,16.4,Sunny,1.3,17
2024-04-14,15,6,1,4,Food Court B,22.8,17.5,57.3,16.4,Sunny,1.3,18
2024-04-14,15,6,1,4,Restaurant C,22.8,17.5,57.3,16.4,Sunny,1.3,10
2024-04-14,15,6,1,4,Canteen D,22.8,17.5,57.3,16.4,Sunny,1.3,13
2024-04-15,9,0,0,4,Cafeteria A,17.4,15.6,62.0,11.7,Cloudy,1.0,3
2024-04-15,9,0,0,4,Food Court B,17.4,15.6,62.0,11.7,Cloudy,1.0,5
2024-04-15,9,0,0,4,Restaurant C,17.4,15.6,62.0,11.7,Cloudy,1.0,2
2024-04-15,9,0,0,4,Canteen D,17.4,15.6,62.0,11.7,Cloudy,1.0,3
2024-04-15,10,0,0,4,Cafeteria A,17.4,15.6,62.0,11.7,Cloudy,1.0,29
2024-04-15,10,0,0,4,Food Court B,17.4,15.6,62.0,11.7,Cloudy,1.0,36
2024-04-15,10,0,0,4,Restaurant C,17.4,15.6,62.0,11.7,Cloudy,1.0,19
2024-04-15,10,0,0,4,Canteen D,17.4,15.6,62.0,11.7,Cloudy,1.0,25
2024-04-15,11,0,0,4,Cafeteria A,17.4,15.6,62.0,11.7,Cloudy,1.0,111
2024-04-15,11,0,0,4,Food Court B,17.4,15.6,62.0,11.7,Cloudy,1.0,142
2024-04-15,11,0,0,4,Restaurant C,17.4,15.6,62.0,11.7,Cloudy,1.0,87
2024-04-15,11,0,0,4,Canteen D,17.4,15.6,62.0,11.7,Cloudy,1.0,89
2024-04-15,12,0,0,4,Cafeteria A,17.4,15.6,62.0,11.7,Cloudy,1.0,250
2024-04-15,12,0,0,4,Food Court B,17.4,15.6,62.0,11.7,Cloudy,1.0,313
2024-04-15,12,0,0,4,Restaurant C,17.4,15.6,62.0,11.7,Cloudy,1.0,157
2024-04-15,12,0,0,4,Canteen D,17.4,15.6,62.0,11.7,Cloudy,1.0,200
2024-04-15,13,0,0,4,Cafeteria A,17.4,15.6,62.0,11.7,Cloudy,1.0,230
2024-04-15,13,0,0,4,Food Court B,17.4,15.6,62.0,11.7,Cloudy,1.0,311
2024-04-15,13,0,0,4,Restaurant C,17.4,15.6,62.0,11.7,Cloudy,1.0,153
2024-04-15,13,0,0,4,Canteen D,17.4,15.6,62.0,11.7,Cloudy,1.0,200
2024-04-15,14,0,0,4,Cafeteria A,17.4,15.6,62.0,11.7,Cloudy,1.0,112
2024-04-15,14,0,0,4,Food Court B,17.4,15.6,62.0,11.7,Cloudy,1.0,156
2024-04-15,14,0,0,4,Restaurant C,17.4,15.6,62.0,11.7,Cloudy,1.0,73
2024-04-15,14,0,0,4,Canteen D,17.4,15.6,62.0,11.7,Cloudy,1.0,91
2024-04-15,15,0,0,4,Cafeteria A,17.4,15.6,62.0,11.7,Cloudy,1.0,28
2024-04-15,15,0,0,4,Food Court B,17.4,15.6,62.0,11.7,Cloudy,1.0,35
2024-04-15,15,0,0,4,Restaurant C,17.4,15.6,62.0,11.7,Cloudy,1.0,21
2024-04-15,15,0,0,4,Canteen D,17.4,15.6,62.0,11.7,Cloudy,1.0,22
2024-04-16,9,1,0,4,Cafeteria A,17.7,16.1,67.6,9.3,Cloudy,1.0,3
2024-04-16,9,1,0,4,Food Court B,17.7,16.1,67.6,9.3,Cloudy,1.0,4
2024-04-16,9,1,0,4,Restaurant C,17.7,16.1,67.6,9.3,Cloudy,1.0,2
2024-04-16,9,1,0,4,Canteen D,17.7,16.1,67.6,9.3,Cloudy,1.0,3
2024-04-16,10,1,0,4,Cafeteria A,17.7,16.1,67.6,9.3,Cloudy,1.0,28
2024-04-16,10,1,0,4,Food Court B,17.7,16.1,67.6,9.3,Cloudy,1.0,40
2024-04-16,10,1,0,4,Restaurant C,17.7,16.1,67.6,9.3,Cloudy,1.0,18
2024-04-16,10,1,0,4,Canteen D,17.7,16.1,67.6,9.3,Cloudy,1.0,22
2024-04-16,11,1,0,4,Cafeteria A,17.7,16.1,67.6,9.3,Cloudy,1.0,134
2024-04-16,11,1,0,4,Food Court B,17.7,16.1,67.6,9.3,Cloudy,1.0,145
2024-04-16,11,1,0,4,Restaurant C,17.7,16.1,67.6,9.3,Cloudy,1.0,74
2024-04-16,11,1,0,4,Canteen D,17.7,16.1,67.6,9.3,Cloudy,1.0,85
2024-04-16,12,1,0,4,Cafeteria A,17.7,16.1,67.6,9.3,Cloudy,1.0,269
2024-04-16,12,1,0,4,Food Court B,17.7,16.1,67.6,9.3,Cloudy,1.0,330
2024-04-16,12,1,0,4,Restaurant C,17.7,16.1,67.6,9.3,Cloudy,1.0,163
2024-04-16,12,1,0,4,Canteen D,17.7,16.1,67.6,9.3,Cloudy,1.0,205
2024-04-16,13,1,0,4,Cafeteria A,17.7,16.1,67.6,9.3,Cloudy,1.0,226
2024-04-16,13,1,0,4,Food Court B,17.7,16.1,67.6,9.3,Cloudy,1.0,305
2024-04-16,13,1,0,4,Restaurant C,17.7,16.1,67.6,9.3,Cloudy,1.0,153
2024-04-16,13,1,0,4,Canteen D,17.7,16.1,67.6,9.3,Cloudy,1.0,175
2024-04-16,14,1,0,4,Cafeteria A,17.7,16.1,67.6,9.3,Cloudy,1.0,123
2024-04-16,14,1,0,4,Food Court B,17.7,16.1,67.6,9.3,Cloudy,1.0,169
2024-04-16,14,1,0,4,Restaurant C,17.7,16.1,67.6,9.3,Cloudy,1.0,70
2024-04-16,14,1,0,4,Canteen D,17.7,16.1,67.6,9.3,Cloudy,1.0,92
2024-04-16,15,1,0,4,Cafeteria A,17.7,16.1,67.6,9.3,Cloudy,1.0,28
2024-04-16,15,1,0,4,Food Court B,17.7,16.1,67.6,9.3,Cloudy,1.0,36
2024-04-16,15,1,0,4,Restaurant C,17.7,16.1,67.6,9.3,Cloudy,1.0,21
2024-04-16,15,1,0,4,Canteen D,17.7,16.1,67.6,9.3,Cloudy,1.0,24
2024-04-17,9,2,0,4,Cafeteria A,25.8,24.8,57.7,1.7,Sunny,1.3,4
2024-04-17,9,2,0,4,Food Court B,25.8,24.8,57.7,1.7,Sunny,1.3,6
2024-04-17,9,2,0,4,Restaurant C,25.8,24.8,57.7,1.7,Sunny,1.3,3
2024-04-17,9,2,0,4,Canteen D,25.8,24.8,57.7,1.7,Sunny,1.3,3
2024-04-17,10,2,0,4,Cafeteria A,25.8,24.8,57.7,1.7,Sunny,1.3,40
2024-04-17,10,2,0,4,Food Court B,25.8,24.8,57.7,1.7,Sunny,1.3,43
2024-04-17,10,2,0,4,Restaurant C,25.8,24.8,57.7,1.7,Sunny,1.3,21
2024-04-17,10,2,0,4,Canteen D,25.8,24.8,57.7,1.7,Sunny,1.3,27
2024-04-17,11,2,0,4,Cafeteria A,25.8,24.8,57.7,1.7,Sunny,1.3,145
2024-04-17,11,2,0,4,Food Court B,25.8,24.8,57.7,1.7,Sunny,1.3,189
2024-04-17,11,2,0,4,Restaurant C,25.8,24.8,57.7,1.7,Sunny,1.3,99
2024-04-17,11,2,0,4,Canteen D,25.8,24.8,57.7,1.7,Sunny,1.3,130
2024-04-17,12,2,0,4,Cafeteria A,25.8,24.8,57.7,1.7,Sunny,1.3,303
2024-04-17,12,2,0,4,Food Court B,25.8,24.8,57.7,1.7,Sunny,1.3,378
2024-04-17,12,2,0,4,Restaurant C,25.8,24.8,57.7,1.7,Sunny,1.3,173
2024-04-17,12,2,0,4,Canteen D,25.8,24.8,57.7,1.7,Sunny,1.3,211
2024-04-17,13,2,0,4,Cafeteria A,25.8,24.8,57.7,1.7,Sunny,1.3,306
2024-04-17,13,2,0,4,Food Court B,25.8,24.8,57.7,1.7,Sunny,1.3,373
2024-04-17,13,2,0,4,Restaurant C,25.8,24.8,57.7,1.7,Sunny,1.3,210
2024-04-17,13,2,0,4,Canteen D,25.8,24.8,57.7,1.7,Sunny,1.3,218
2024-04-17,14,2,0,4,Cafeteria A,25.8,24.8,57.7,1.7,Sunny,1.3,134
2024-04-17,14,2,0,4,Food Court B,25.8,24.8,57.7,1.7,Sunny,1.3,186
2024-04-17,14,2,0,4,Restaurant C,25.8,24.8,57.7,1.7,Sunny,1.3,91
2024-04-17,14,2,0,4,Canteen D,25.8,24.8,57.7,1.7,Sunny,1.3,105
2024-04-17,15,2,0,4,Cafeteria A,25.8,24.8,57.7,1.7,Sunny,1.3,39
2024-04-17,15,2,0,4,Food Court B,25.8,24.8,57.7,1.7,Sunny,1.3,42
2024-04-17,15,2,0,4,Restaurant C,25.8,24.8,57.7,1.7,Sunny,1.3,24
2024-04-17,15,2,0,4,Canteen D,25.8,24.8,57.7,1.7,Sunny,1.3,28
2024-04-18,9,3,0,4,Cafeteria A,19.8,13.4,55.2,19.1,Windy,0.85,3
2024-04-18,9,3,0,4,Food Court B,19.8,13.4,55.2,19.1,Windy,0.85,4
2024-04-18,9,3,0,4,Restaurant C,19.8,13.4,55.2,19.1,Windy,0.85,2
2024-04-18,9,3,0,4,Canteen D,19.8,13.4,55.2,19.1,Windy,0.85,2
2024-04-18,10,3,0,4,Cafeteria A,19.8,13.4,55.2,19.1,Windy,0.85,27
2024-04-18,10,3,0,4,Food Court B,19.8,13.4,55.2,19.1,Windy,0.85,37
2024-04-18,10,3,0,4,Restaurant C,19.8,13.4,55.2,19.1,Windy,0.85,16
2024-04-18,10,3,0,4,Canteen D,19.8,13.4,55.2,19.1,Windy,0.85,19
2024-04-18,11,3,0,4,Cafeteria A,19.8,13.4,55.2,19.1,Windy,0.85,96
2024-04-18,11,3,0,4,Food Court B,19.8,13.4,55.2,19.1,Windy,0.85,146
2024-04-18,11,3,0,4,Restaurant C,19.8,13.4,55.2,19.1,Windy,0.85,70
2024-04-18,11,3,0,4,Canteen D,19.8,13.4,55.2,19.1,Windy,0.85,90
2024-04-18,12,3,0,4,Cafeteria A,19.8,13.4,55.2,19.1,Windy,0.85,203
2024-04-18,12,3,0,4,Food Court B,19.8,13.4,55.2,19.1,Windy,0.85,261
2024-04-18,12,3,0,4,Restaurant C,19.8,13.4,55.2,19.1,Windy,0.85,123
2024-04-18,12,3,0,4,Canteen D,19.8,13.4,55.2,19.1,Windy,0.85,189
2024-04-18,13,3,0,4,Cafeteria A,19.8,13.4,55.2,19.1,Windy,0.85,226
2024-04-18,13,3,0,4,Food Court B,19.8,13.4,55.2,19.1,Windy,0.85,299
2024-04-18,13,3,0,4,Restaurant C,19.8,13.4,55.2,19.1,Windy,0.85,131
2024-04-18,13,3,0,4,Canteen D,19.8,13.4,55.2,19.1,Windy,0.85,175
2024-04-18,14,3,0,4,Cafeteria A,19.8,13.4,55.2,19.1,Windy,0.85,113
2024-04-18,14,3,0,4,Food Court B,19.8,13.4,55.2,19.1,Windy,0.85,129
2024-04-18,14,3,0,4,Restaurant C,19.8,13.4,55.2,19.1,Windy,0.85,75
2024-04-18,14,3,0,4,Canteen D,19.8,13.4,55.2,19.1,Windy,0.85,94
2024-04-18,15,3,0,4,Cafeteria A,19.8,13.4,55.2,19.1,Windy,0.85,29
2024-04-18,15,3,0,4,Food Court B,19.8,13.4,55.2,19.1,Windy,0.85,35
2024-04-18,15,3,0,4,Restaurant C,19.8,13.4,55.2,19.1,Windy,0.85,16
2024-04-18,15,3,0,4,Canteen D,19.8,13.4,55.2,19.1,Windy,0.85,20
2024-04-19,9,4,0,4,Cafeteria A,24.0,21.1,69.1,9.0,Rainy,0.75,2
2024-04-19,9,4,0,4,Food Court B,24.0,21.1,69.1,9.0,Rainy,0.75,3
2024-04-19,9,4,0,4,Restaurant C,24.0,21.1,69.1,9.0,Rainy,0.75,1
2024-04-19,9,4,0,4,Canteen D,24.0,21.1,69.1,9.0,Rainy,0.75,2
2024-04-19,10,4,0,4,Cafeteria A,24.0,21.1,69.1,9.0,Rainy,0.75,24
2024-04-19,10,4,0,4,Food Court B,24.0,21.1,69.1,9.0,Rainy,0.75,25
2024-04-19,10,4,0,4,Restaurant C,24.0,21.1,69.1,9.0,Rainy,0.75,13
2024-04-19,10,4,0,4,Canteen D,24.0,21.1,69.1,9.0,Rainy,0.75,19
2024-04-19,11,4,0,4,Cafeteria A,24.0,21.1,69.1,9.0,Rainy,0.75,80
2024-04-19,11,4,0,4,Food Court B,24.0,21.1,69.1,9.0,Rainy,0.75,101
2024-04-19,11,4,0,4,Restaurant C,24.0,21.1,69.1,9.0,Rainy,0.75,53
2024-04-19,11,4,0,4,Canteen D,24.0,21.1,69.1,9.0,Rainy,0.75,72
2024-04-19,12,4,0,4,Cafeteria A,24.0,21.1,69.1,9.0,Rainy,0.75,165
2024-04-19,12,4,0,4,Food Court B,24.0,21.1,69.1,9.0,Rainy,0.75,250
2024-04-19,12,4,0,4,Restaurant C,24.0,21.1,69.1,9.0,Rainy,0.75,114
2024-04-19,12,4,0,4,Canteen D,24.0,21.1,69.1,9.0,Rainy,0.75,141
2024-04-19,13,4,0,4,Cafeteria A,24.0,21.1,69.1,9.0,Rainy,0.75,169
2024-04-19,13,4,0,4,Food Court B,24.0,21.1,69.1,9.0,Rainy,0.75,223
2024-04-19,13,4,0,4,Restaurant C,24.0,21.1,69.1,9.0,Rainy,0.75,120
2024-04-19,13,4,0,4,Canteen D,24.0,21.1,69.1,9.0,Rainy,0.75,150
2024-04-19,14,4,0,4,Cafeteria A,24.0,21.1,69.1,9.0,Rainy,0.75,95
2024-04-19,14,4,0,4,Food Court B,24.0,21.1,69.1,9.0,Rainy,0.75,114
2024-04-19,14,4,0,4,Restaurant C,24.0,21.1,69.1,9.0,Rainy,0.75,63
2024-04-19,14,4,0,4,Canteen D,24.0,21.1,69.1,9.0,Rainy,0.75,76
2024-04-19,15,4,0,4,Cafeteria A,24.0,21.1,69.1,9.0,Rainy,0.75,23
2024-04-19,15,4,0,4,Food Court B,24.0,21.1,69.1,9.0,Rainy,0.75,25
2024-04-19,15,4,0,4,Restaurant C,24.0,21.1,69.1,9.0,Rainy,0.75,12
2024-04-19,15,4,0,4,Canteen D,24.0,21.1,69.1,9.0,Rainy,0.75,16
2024-04-20,9,5,1,4,Cafeteria A,18.2,15.6,79.5,10.6,Cloudy,1.0,1
2024-04-20,9,5,1,4,Food Court B,18.2,15.6,79.5,10.6,Cloudy,1.0,1
2024-04-20,9,5,1,4,Restaurant C,18.2,15.6,79.5,10.6,Cloudy,1.0,0
2024-04-20,9,5,1,4,Canteen D,18.2,15.6,79.5,10.6,Cloudy,1.0,1
2024-04-20,10,5,1,4,Cafeteria A,18.2,15.6,79.5,10.6,Cloudy,1.0,11
2024-04-20,10,5,1,4,Food Court B,18.2,15.6,79.5,10.6,Cloudy,1.0,15
2024-04-20,10,5,1,4,Restaurant C,18.2,15.6,79.5,10.6,Cloudy,1.0,8
2024-04-20,10,5,1,4,Canteen D,18.2,15.6,79.5,10.6,Cloudy,1.0,8
2024-04-20,11,5,1,4,Cafeteria A,18.2,15.6,79.5,10.6,Cloudy,1.0,52
2024-04-20,11,5,1,4,Food Court B,18.2,15.6,79.5,10.6,Cloudy,1.0,62
2024-04-20,11,5,1,4,Restaurant C,18.2,15.6,79.5,10.6,Cloudy,1.0,30
2024-04-20,11,5,1,4,Canteen D,18.2,15.6,79.5,10.6,Cloudy,1.0,39
2024-04-20,12,5,1,4,Cafeteria A,18.2,15.6,79.5,10.6,Cloudy,1.0,94
2024-04-20,12,5,1,4,Food Court B,18.2,15.6,79.5,10.6,Cloudy,1.0,127
2024-04-20,12,5,1,4,Restaurant C,18.2,15.6,79.5,10.6,Cloudy,1.0,63
2024-04-20,12,5,1,4,Canteen D,18.2,15.6,79.5,10.6,Cloudy,1.0,71
2024-04-20,13,5,1,4,Cafeteria A,18.2,15.6,79.5,10.6,Cloudy,1.0,90
2024-04-20,13,5,1,4,Food Court B,18.2,15.6,79.5,10.6,Cloudy,1.0,125
2024-04-20,13,5,1,4,Restaurant C,18.2,15.6,79.5,10.6,Cloudy,1.0,70
2024-04-20,13,5,1,4,Canteen D,18.2,15.6,79.5,10.6,Cloudy,1.0,75
2024-04-20,14,5,1,4,Cafeteria A,18.2,15.6,79.5,10.6,Cloudy,1.0,52
2024-04-20,14,5,1,4,Food Court B,18.2,15.6,79.5,10.6,Cloudy,1.0,64
2024-04-20,14,5,1,4,Restaurant C,18.2,15.6,79.5,10.6,Cloudy,1.0,35
2024-04-20,14,5,1,4,Canteen D,18.2,15.6,79.5,10.6,Cloudy,1.0,42
2024-04-20,15,5,1,4,Cafeteria A,18.2,15.6,79.5,10.6,Cloudy,1.0,12
2024-04-20,15,5,1,4,Food Court B,18.2,15.6,79.5,10.6,Cloudy,1.0,16
2024-04-20,15,5,1,4,Restaurant C,18.2,15.6,79.5,10.6,Cloudy,1.0,8
2024-04-20,15,5,1,4,Canteen D,18.2,15.6,79.5,10.6,Cloudy,1.0,9
2024-04-21,9,6,1,4,Cafeteria A,22.4,22.9,66.1,6.3,Sunny,1.3,1
2024-04-21,9,6,1,4,Food Court B,22.4,22.9,66.1,6.3,Sunny,1.3,2
2024-04-21,9,6,1,4,Restaurant C,22.4,22.9,66.1,6.3,Sunny,1.3,1
2024-04-21,9,6,1,4,Canteen D,22.4,22.9,66.1,6.3,Sunny,1.3,1
2024-04-21,10,6,1,4,Cafeteria A,22.4,22.9,66.1,6.3,Sunny,1.3,16
2024-04-21,10,6,1,4,Food Court B,22.4,22.9,66.1,6.3,Sunny,1.3,21
2024-04-21,10,6,1,4,Restaurant C,22.4,22.9,66.1,6.3,Sunny,1.3,9
2024-04-21,10,6,1,4,Canteen D,22.4,22.9,66.1,6.3,Sunny,1.3,13
2024-04-21,11,6,1,4,Cafeteria A,22.4,22.9,66.1,6.3,Sunny,1.3,64
2024-04-21,11,6,1,4,Food Court B,22.4,22.9,66.1,6.3,Sunny,1.3,72
2024-04-21,11,6,1,4,Restaurant C,22.4,22.9,66.1,6.3,Sunny,1.3,37
2024-04-21,11,6,1,4,Canteen D,22.4,22.9,66.1,6.3,Sunny,1.3,51
2024-04-21,12,6,1,4,Cafeteria A,22.4,22.9,66.1,6.3,Sunny,1.3,122
2024-04-21,12,6,1,4,Food Court B,22.4,22.9,66.1,6.3,Sunny,1.3,177
2024-04-21,12,6,1,4,Restaurant C,22.4,22.9,66.1,6.3,Sunny,1.3,88
2024-04-21,12,6,1,4,Canteen D,22.4,22.9,66.1,6.3,Sunny,1.3,112
2024-04-21,13,6,1,4,Cafeteria A,22.4,22.9,66.1,6.3,Sunny,1.3,120
2024-04-21,13,6,1,4,Food Court B,22.4,22.9,66.1,6.3,Sunny,1.3,178
2024-04-21,13,6,1,4,Restaurant C,22.4,22.9,66.1,6.3,Sunny,1.3,81
2024-04-21,13,6,1,4,Canteen D,22.4,22.9,66.1,6.3,Sunny,1.3,97
2024-04-21,14,6,1,4,Cafeteria A,22.4,22.9,66.1,6.3,Sunny,1.3,57
2024-04-21,14,6,1,4,Food Court B,22.4,22.9,66.1,6.3,Sunny,1.3,71
2024-04-21,14,6,1,4,Restaurant C,22.4,22.9,66.1,6.3,Sunny,1.3,43
2024-04-21,14,6,1,4,Canteen D,22.4,22.9,66.1,6.3,Sunny,1.3,49
2024-04-21,15,6,1,4,Cafeteria A,22.4,22.9,66.1,6.3,Sunny,1.3,14
2024-04-21,15,6,1,4,Food Court B,22.4,22.9,66.1,6.3,Sunny,1.3,20
2024-04-21,15,6,1,4,Restaurant C,22.4,22.9,66.1,6.3,Sunny,1.3,9
2024-04-21,15,6,1,4,Canteen D,22.4,22.9,66.1,6.3,Sunny,1.3,12
2024-04-22,9,0,0,4,Cafeteria A,24.2,23.6,56.8,1.2,Windy,0.85,3
2024-04-22,9,0,0,4,Food Court B,24.2,23.6,56.8,1.2,Windy,0.85,4
2024-04-22,9,0,0,4,Restaurant C,24.2,23.6,56.8,1.2,Windy,0.85,1
2024-04-22,9,0,0,4,Canteen D,24.2,23.6,56.8,1.2,Windy,0.85,2
2024-04-22,10,0,0,4,Cafeteria A,24.2,23.6,56.8,1.2,Windy,0.85,22
2024-04-22,10,0,0,4,Food Court B,24.2,23.6,56.8,1.2,Windy,0.85,31
2024-04-22,10,0,0,4,Restaurant C,24.2,23.6,56.8,1.2,Windy,0.85,16
2024-04-22,10,0,0,4,Canteen D,24.2,23.6,56.8,1.2,Windy,0.85,21
2024-04-22,11,0,0,4,Cafeteria A,24.2,23.6,56.8,1.2,Windy,0.85,94
2024-04-22,11,0,0,4,Food Court B,24.2,23.6,56.8,1.2,Windy,0.85,123
2024-04-22,11,0,0,4,Restaurant C,24.2,23.6,56.8,1.2,Windy,0.85,70
2024-04-22,11,0,0,4,Canteen D,24.2,23.6,56.8,1.2,Windy,0.85,85
2024-04-22,12,0,0,4,Cafeteria A,24.2,23.6,56.8,1.2,Windy,0.85,197
2024-04-22,12,0,0,4,Food Court B,24.2,23.6,56.8,1.2,Windy,0.85,251
2024-04-22,12,0,0,4,Restaurant C,24.2,23.6,56.8,1.2,Windy,0.85,124
2024-04-22,12,0,0,4,Canteen D,24.2,23.6,56.8,1.2,Windy,0.85,176
2024-04-22,13,0,0,4,Cafeteria A,24.2,23.6,56.8,1.2,Windy,0.85,184
2024-04-22,13,0,0,4,Food Court B,24.2,23.6,56.8,1.2,Windy,0.85,280
2024-04-22,13,0,0,4,Restaurant C,24.2,23.6,56.8,1.2,Windy,0.85,136
2024-04-22,13,0,0,4,Canteen D,24.2,23.6,56.8,1.2,Windy,0.85,161
2024-04-22,14,0,0,4,Cafeteria A,24.2,23.6,56.8,1.2,Windy,0.85,90
2024-04-22,14,0,0,4,Food Court B,24.2,23.6,56.8,1.2,Windy,0.85,126
2024-04-22,14,0,0,4,Restaurant C,24.2,23.6,56.8,1.2,Windy,0.85,63
2024-04-22,14,0,0,4,Canteen D,24.2,23.6,56.8,1.2,Windy,0.85,73
2024-04-22,15,0,0,4,Cafeteria A,24.2,23.6,56.8,1.2,Windy,0.85,26
2024-04-22,15,0,0,4,Food Court B,24.2,23.6,56.8,1.2,Windy,0.85,35
