timestamp,hour,minute,day_of_week,is_weekend,intersection,vehicle_count,is_anomaly
2024-01-12 00:10:00,0,10,4,0,City Center,9,0
2024-01-12 00:15:00,0,15,4,0,North Gate,12,0
2024-01-12 00:15:00,0,15,4,0,South Gate,10,0
2024-01-12 00:15:00,0,15,4,0,East Junction,9,0
2024-01-12 00:15:00,0,15,4,0,West Junction,9,0
2024-01-12 00:15:00,0,15,4,0,City Center,11,0
2024-01-12 00:20:00,0,20,4,0,North Gate,11,0
2024-01-12 00:20:00,0,20,4,0,South Gate,10,0
2024-01-12 00:20:00,0,20,4,0,East Junction,9,0
2024-01-12 00:20:00,0,20,4,0,West Junction,9,0
2024-01-12 00:20:00,0,20,4,0,City Center,9,0
2024-01-12 00:25:00,0,25,4,0,North Gate,9,0
2024-01-12 00:25:00,0,25,4,0,South Gate,11,0
2024-01-12 00:25:00,0,25,4,0,East Junction,9,0
2024-01-12 00:25:00,0,25,4,0,West Junction,10,0
2024-01-12 00:25:00,0,25,4,0,City Center,4,0
2024-01-12 00:30:00,0,30,4,0,North Gate,6,0
2024-01-12 00:30:00,0,30,4,0,South Gate,13,0
2024-01-12 00:30:00,0,30,4,0,East Junction,8,0
2024-01-12 00:30:00,0,30,4,0,West Junction,10,0
2024-01-12 00:30:00,0,30,4,0,City Center,9,0
2024-01-12 00:35:00,0,35,4,0,North Gate,9,0
2024-01-12 00:35:00,0,35,4,0,South Gate,10,0
2024-01-12 00:35:00,0,35,4,0,East Junction,9,0
2024-01-12 00:35:00,0,35,4,0,West Junction,7,0
2024-01-12 00:35:00,0,35,4,0,City Center,10,0
2024-01-12 00:40:00,0,40,4,0,North Gate,12,0
2024-01-12 00:40:00,0,40,4,0,South Gate,10,0
2024-01-12 00:40:00,0,40,4,0,East Junction,11,0
2024-01-12 00:40:00,0,40,4,0,West Junction,10,0
2024-01-12 00:40:00,0,40,4,0,City Center,10,0
2024-01-12 00:45:00,0,45,4,0,North Gate,10,0
2024-01-12 00:45:00,0,45,4,0,South Gate,12,0
2024-01-12 00:45:00,0,45,4,0,East Junction,7,0
2024-01-12 00:45:00,0,45,4,0,West Junction,9,0
2024-01-12 00:45:00,0,45,4,0,City Center,8,0
2024-01-12 00:50:00,0,50,4,0,North Gate,9,0
2024-01-12 00:50:00,0,50,4,0,South Gate,11,0
2024-01-12 00:50:00,0,50,4,0,East Junction,9,0
2024-01-12 00:50:00,0,50,4,0,West Junction,9,0
2024-01-12 00:50:00,0,50,4,0,City Center,9,0
2024-01-12 00:55:00,0,55,4,0,North Gate,11,0
2024-01-12 00:55:00,0,55,4,0,South Gate,10,0
2024-01-12 00:55:00,0,55,4,0,East Junction,7,0
2024-01-12 00:55:00,0,55,4,0,West Junction,10,0
2024-01-12 00:55:00,0,55,4,0,City Center,11,0
2024-01-12 01:00:00,1,0,4,0,North Gate,10,0
2024-01-12 01:00:00,1,0,4,0,South Gate,10,0
2024-01-12 01:00:00,1,0,4,0,East Junction,10,0
2024-01-12 01:00:00,1,0,4,0,West Junction,8,0
2024-01-12 01:00:00,1,0,4,0,City Center,10,0
2024-01-12 01:05:00,1,5,4,0,North Gate,8,0
2024-01-12 01:05:00,1,5,4,0,South Gate,11,0
2024-01-12 01:05:00,1,5,4,0,East Junction,10,0
2024-01-12 01:05:00,1,5,4,0,West Junction,10,0
2024-01-12 01:05:00,1,5,4,0,City Center,12,0
2024-01-12 01:10:00,1,10,4,0,North Gate,10,0
2024-01-12 01:10:00,1,10,4,0,South Gate,9,0
2024-01-12 01:10:00,1,10,4,0,East Junction,11,0
2024-01-12 01:10:00,1,10,4,0,West Junction,12,0
2024-01-12 01:10:00,1,10,4,0,City Center,8,0
2024-01-12 01:15:00,1,15,4,0,North Gate,12,0
2024-01-12 01:15:00,1,15,4,0,South Gate,9,0
2024-01-12 01:15:00,1,15,4,0,East Junction,9,0
2024-01-12 01:15:00,1,15,4,0,West Junction,12,0
2024-01-12 01:15:00,1,15,4,0,City Center,10,0
2024-01-12 01:20:00,1,20,4,0,North Gate,11,0
2024-01-12 01:20:00,1,20,4,0,South Gate,10,0
2024-01-12 01:20:00,1,20,4,0,East Junction,9,0
2024-01-12 01:20:00,1,20,4,0,West Junction,9,0
2024-01-12 01:20:00,1,20,4,0,City Center,9,0
2024-01-12 01:25:00,1,25,4,0,North Gate,9,0
2024-01-12 01:25:00,1,25,4,0,South Gate,12,0
2024-01-12 01:25:00,1,25,4,0,East Junction,12,0
2024-01-12 01:25:00,1,25,4,0,West Junction,9,0
2024-01-12 01:25:00,1,25,4,0,City Center,10,0
2024-01-12 01:30:00,1,30,4,0,North Gate,9,0
2024-01-12 01:30:00,1,30,4,0,South Gate,8,0
2024-01-12 01:30:00,1,30,4,0,East Junction,11,0
2024-01-12 01:30:00,1,30,4,0,West Junction,12,0
2024-01-12 01:30:00,1,30,4,0,City Center,9,0
2024-01-12 01:35:00,1,35,4,0,North Gate,8,0
2024-01-12 01:35:00,1,35,4,0,South Gate,10,0
2024-01-12 01:35:00,1,35,4,0,East Junction,8,0
2024-01-12 01:35:00,1,35,4,0,West Junction,8,0
2024-01-12 01:35:00,1,35,4,0,City Center,8,0
2024-01-12 01:40:00,1,40,4,0,North Gate,11,0
2024-01-12 01:40:00,1,40,4,0,South Gate,9,0
2024-01-12 01:40:00,1,40,4,0,East Junction,10,0
2024-01-12 01:40:00,1,40,4,0,West Junction,10,0
2024-01-12 01:40:00,1,40,4,0,City Center,9,0
2024-01-12 01:45:00,1,45,4,0,North Gate,10,0
2024-01-12 01:45:00,1,45,4,0,South Gate,10,0
2024-01-12 01:45:00,1,45,4,0,East Junction,9,0
2024-01-12 01:45:00,1,45,4,0,West Junction,7,0
2024-01-12 01:45:00,1,45,4,0,City Center,12,0
2024-01-12 01:50:00,1,50,4,0,North Gate,8,0
2024-01-12 01:50:00,1,50,4,0,South Gate,10,0
2024-01-12 01:50:00,1,50,4,0,East Junction,8,0
2024-01-12 01:50:00,1,50,4,0,West Junction,9,0
2024-01-12 01:50:00,1,50,4,0,City Center,11,0
2024-01-12 01:55:00,1,55,4,0,North Gate,7,0
2024-01-12 01:55:00,1,55,4,0,South Gate,5,0
2024-01-12 01:55:00,1,55,4,0,East Junction,8,0
2024-01-12 01:55:00,1,55,4,0,West Junction,10,0
2024-01-12 01:55:00,1,55,4,0,City Center,8,0
2024-01-12 02:00:00,2,0,4,0,North Gate,8,0
2024-01-12 02:00:00,2,0,4,0,South Gate,8,0
2024-01-12 02:00:00,2,0,4,0,East Junction,8,0
2024-01-12 02:00:00,2,0,4,0,West Junction,10,0
2024-01-12 02:00:00,2,0,4,0,City Center,10,0
2024-01-12 02:05:00,2,5,4,0,North Gate,9,0
2024-01-12 02:05:00,2,5,4,0,South Gate,10,0
2024-01-12 02:05:00,2,5,4,0,East Junction,11,0
2024-01-12 02:05:00,2,5,4,0,West Junction,8,0
2024-01-12 02:05:00,2,5,4,0,City Center,10,0
2024-01-12 02:10:00,2,10,4,0,North Gate,10,0
2024-01-12 02:10:00,2,10,4,0,South Gate,7,0
2024-01-12 02:10:00,2,10,4,0,East Junction,10,0
2024-01-12 02:10:00,2,10,4,0,West Junction,7,0
2024-01-12 02:10:00,2,10,4,0,City Center,12,0
2024-01-12 02:15:00,2,15,4,0,North Gate,9,0
2024-01-12 02:15:00,2,15,4,0,South Gate,10,0
2024-01-12 02:15:00,2,15,4,0,East Junction,7,0
2024-01-12 02:15:00,2,15,4,0,West Junction,8,0
2024-01-12 02:15:00,2,15,4,0,City Center,9,0
2024-01-12 02:20:00,2,20,4,0,North Gate,12,0
2024-01-12 02:20:00,2,20,4,0,South Gate,8,0
2024-01-12 02:20:00,2,20,4,0,East Junction,9,0
2024-01-12 02:20:00,2,20,4,0,West Junction,8,0
2024-01-12 02:20:00,2,20,4,0,City Center,8,0
2024-01-12 02:25:00,2,25,4,0,North Gate,9,0
2024-01-12 02:25:00,2,25,4,0,South Gate,10,0
2024-01-12 02:25:00,2,25,4,0,East Junction,9,0
2024-01-12 02:25:00,2,25,4,0,West Junction,8,0
2024-01-12 02:25:00,2,25,4,0,City Center,12,0
2024-01-12 02:30:00,2,30,4,0,North Gate,10,0
2024-01-12 02:30:00,2,30,4,0,South Gate,12,0
2024-01-12 02:30:00,2,30,4,0,East Junction,9,0
2024-01-12 02:30:00,2,30,4,0,West Junction,9,0
2024-01-12 02:30:00,2,30,4,0,City Center,10,0
2024-01-12 02:35:00,2,35,4,0,North Gate,12,0
2024-01-12 02:35:00,2,35,4,0,South Gate,13,0
2024-01-12 02:35:00,2,35,4,0,East Junction,9,0
2024-01-12 02:35:00,2,35,4,0,West Junction,11,0
2024-01-12 02:35:00,2,35,4,0,City Center,11,0
2024-01-12 02:40:00,2,40,4,0,North Gate,10,0
2024-01-12 02:40:00,2,40,4,0,South Gate,14,0
2024-01-12 02:40:00,2,40,4,0,East Junction,9,0
2024-01-12 02:40:00,2,40,4,0,West Junction,9,0
2024-01-12 02:40:00,2,40,4,0,City Center,11,0
2024-01-12 02:45:00,2,45,4,0,North Gate,8,0
2024-01-12 02:45:00,2,45,4,0,South Gate,11,0
2024-01-12 02:45:00,2,45,4,0,East Junction,9,0
2024-01-12 02:45:00,2,45,4,0,West Junction,8,0
2024-01-12 02:45:00,2,45,4,0,City Center,11,0
2024-01-12 02:50:00,2,50,4,0,North Gate,10,0
2024-01-12 02:50:00,2,50,4,0,South Gate,9,0
2024-01-12 02:50:00,2,50,4,0,East Junction,12,0
2024-01-12 02:50:00,2,50,4,0,West Junction,9,0
2024-01-12 02:50:00,2,50,4,0,City Center,9,0
2024-01-12 02:55:00,2,55,4,0,North Gate,12,0
2024-01-12 02:55:00,2,55,4,0,South Gate,11,0
2024-01-12 02:55:00,2,55,4,0,East Junction,10,0
2024-01-12 02:55:00,2,55,4,0,West Junction,9,0
2024-01-12 02:55:00,2,55,4,0,City Center,7,0
2024-01-12 03:00:00,3,0,4,0,North Gate,10,0
2024-01-12 03:00:00,3,0,4,0,South Gate,8,0
2024-01-12 03:00:00,3,0,4,0,East Junction,9,0
2024-01-12 03:00:00,3,0,4,0,West Junction,8,0
2024-01-12 03:00:00,3,0,4,0,City Center,7,0
2024-01-12 03:05:00,3,5,4,0,North Gate,8,0
2024-01-12 03:05:00,3,5,4,0,South Gate,10,0
2024-01-12 03:05:00,3,5,4,0,East Junction,9,0
2024-01-12 03:05:00,3,5,4,0,West Junction,7,0
2024-01-12 03:05:00,3,5,4,0,City Center,9,0
2024-01-12 03:10:00,3,10,4,0,North Gate,10,0
2024-01-12 03:10:00,3,10,4,0,South Gate,6,0
2024-01-12 03:10:00,3,10,4,0,East Junction,10,0
2024-01-12 03:10:00,3,10,4,0,West Junction,6,0
2024-01-12 03:10:00,3,10,4,0,City Center,9,0
2024-01-12 03:15:00,3,15,4,0,North Gate,10,0
2024-01-12 03:15:00,3,15,4,0,South Gate,11,0
2024-01-12 03:15:00,3,15,4,0,East Junction,11,0
2024-01-12 03:15:00,3,15,4,0,West Junction,11,0
2024-01-12 03:15:00,3,15,4,0,City Center,10,0
2024-01-12 03:20:00,3,20,4,0,North Gate,12,0
2024-01-12 03:20:00,3,20,4,0,South Gate,10,0
2024-01-12 03:20:00,3,20,4,0,East Junction,8,0
2024-01-12 03:20:00,3,20,4,0,West Junction,8,0
2024-01-12 03:20:00,3,20,4,0,City Center,8,0
2024-01-12 03:25:00,3,25,4,0,North Gate,9,0
2024-01-12 03:25:00,3,25,4,0,South Gate,9,0
2024-01-12 03:25:00,3,25,4,0,East Junction,8,0
2024-01-12 03:25:00,3,25,4,0,West Junction,9,0
2024-01-12 03:25:00,3,25,4,0,City Center,10,0
2024-01-12 03:30:00,3,30,4,0,North Gate,9,0
2024-01-12 03:30:00,3,30,4,0,South Gate,12,0
2024-01-12 03:30:00,3,30,4,0,East Junction,7,0
2024-01-12 03:30:00,3,30,4,0,West Junction,9,0
2024-01-12 03:30:00,3,30,4,0,City Center,10,0
2024-01-12 03:35:00,3,35,4,0,North Gate,9,0
2024-01-12 03:35:00,3,35,4,0,South Gate,9,0
2024-01-12 03:35:00,3,35,4,0,East Junction,8,0
2024-01-12 03:35:00,3,35,4,0,West Junction,11,0
2024-01-12 03:35:00,3,35,4,0,City Center,8,0
2024-01-12 03:40:00,3,40,4,0,North Gate,10,0
2024-01-12 03:40:00,3,40,4,0,South Gate,10,0
2024-01-12 03:40:00,3,40,4,0,East Junction,11,0
2024-01-12 03:40:00,3,40,4,0,West Junction,8,0
2024-01-12 03:40:00,3,40,4,0,City Center,10,0
2024-01-12 03:45:00,3,45,4,0,North Gate,8,0
2024-01-12 03:45:00,3,45,4,0,South Gate,10,0
2024-01-12 03:45:00,3,45,4,0,East Junction,9,0
2024-01-12 03:45:00,3,45,4,0,West Junction,10,0
2024-01-12 03:45:00,3,45,4,0,City Center,10,0
2024-01-12 03:50:00,3,50,4,0,North Gate,8,0
2024-01-12 03:50:00,3,50,4,0,South Gate,8,0
2024-01-12 03:50:00,3,50,4,0,East Junction,9,0
2024-01-12 03:50:00,3,50,4,0,West Junction,12,0
2024-01-12 03:50:00,3,50,4,0,City Center,10,0
2024-01-12 03:55:00,3,55,4,0,North Gate,9,0
2024-01-12 03:55:00,3,55,4,0,South Gate,11,0
2024-01-12 03:55:00,3,55,4,0,East Junction,10,0
2024-01-12 03:55:00,3,55,4,0,West Junction,11,0
2024-01-12 03:55:00,3,55,4,0,City Center,9,0
2024-01-12 04:00:00,4,0,4,0,North Gate,10,0
2024-01-12 04:00:00,4,0,4,0,South Gate,10,0
2024-01-12 04:00:00,4,0,4,0,East Junction,10,0
2024-01-12 04:00:00,4,0,4,0,West Junction,8,0
2024-01-12 04:00:00,4,0,4,0,City Center,10,0
2024-01-12 04:05:00,4,5,4,0,North Gate,10,0
2024-01-12 04:05:00,4,5,4,0,South Gate,7,0
2024-01-12 04:05:00,4,5,4,0,East Junction,10,0
2024-01-12 04:05:00,4,5,4,0,West Junction,11,0
2024-01-12 04:05:00,4,5,4,0,City Center,11,0
2024-01-12 04:10:00,4,10,4,0,North Gate,8,0
2024-01-12 04:10:00,4,10,4,0,South Gate,9,0
2024-01-12 04:10:00,4,10,4,0,East Junction,7,0
2024-01-12 04:10:00,4,10,4,0,West Junction,10,0
2024-01-12 04:10:00,4,10,4,0,City Center,9,0
2024-01-12 04:15:00,4,15,4,0,North Gate,12,0
2024-01-12 04:15:00,4,15,4,0,South Gate,10,0
2024-01-12 04:15:00,4,15,4,0,East Junction,8,0
2024-01-12 04:15:00,4,15,4,0,West Junction,10,0
2024-01-12 04:15:00,4,15,4,0,City Center,8,0
2024-01-12 04:20:00,4,20,4,0,North Gate,8,0
2024-01-12 04:20:00,4,20,4,0,South Gate,10,0
2024-01-12 04:20:00,4,20,4,0,East Junction,8,0
2024-01-12 04:20:00,4,20,4,0,West Junction,11,0
2024-01-12 04:20:00,4,20,4,0,City Center,9,0
2024-01-12 04:25:00,4,25,4,0,North Gate,9,0
2024-01-12 04:25:00,4,25,4,0,South Gate,10,0
2024-01-12 04:25:00,4,25,4,0,East Junction,7,0
2024-01-12 04:25:00,4,25,4,0,West Junction,9,0
2024-01-12 04:25:00,4,25,4,0,City Center,9,0
2024-01-12 04:30:00,4,30,4,0,North Gate,9,0
2024-01-12 04:30:00,4,30,4,0,South Gate,12,0
2024-01-12 04:30:00,4,30,4,0,East Junction,11,0
2024-01-12 04:30:00,4,30,4,0,West Junction,10,0
2024-01-12 04:30:00,4,30,4,0,City Center,12,0
2024-01-12 04:35:00,4,35,4,0,North Gate,8,0
2024-01-12 04:35:00,4,35,4,0,South Gate,8,0
2024-01-12 04:35:00,4,35,4,0,East Junction,8,0
2024-01-12 04:35:00,4,35,4,0,West Junction,11,0
2024-01-12 04:35:00,4,35,4,0,City Center,10,0
2024-01-12 04:40:00,4,40,4,0,North Gate,9,0
2024-01-12 04:40:00,4,40,4,0,South Gate,8,0
2024-01-12 04:40:00,4,40,4,0,East Junction,9,0
2024-01-12 04:40:00,4,40,4,0,West Junction,9,0
2024-01-12 04:40:00,4,40,4,0,City Center,9,0
2024-01-12 04:45:00,4,45,4,0,North Gate,11,0
2024-01-12 04:45:00,4,45,4,0,South Gate,11,0
2024-01-12 04:45:00,4,45,4,0,East Junction,8,0
2024-01-12 04:45:00,4,45,4,0,West Junction,10,0
2024-01-12 04:45:00,4,45,4,0,City Center,11,0
2024-01-12 04:50:00,4,50,4,0,North Gate,7,0
2024-01-12 04:50:00,4,50,4,0,South Gate,8,0
2024-01-12 04:50:00,4,50,4,0,East Junction,8,0
2024-01-12 04:50:00,4,50,4,0,West Junction,9,0
2024-01-12 04:50:00,4,50,4,0,City Center,9,0
2024-01-12 04:55:00,4,55,4,0,North Gate,8,0
2024-01-12 04:55:00,4,55,4,0,South Gate,9,0
2024-01-12 04:55:00,4,55,4,0,East Junction,11,0
2024-01-12 04:55:00,4,55,4,0,West Junction,11,0
2024-01-12 04:55:00,4,55,4,0,City Center,11,0
2024-01-12 05:00:00,5,0,4,0,North Gate,8,0
2024-01-12 05:00:00,5,0,4,0,South Gate,10,0
2024-01-12 05:00:00,5,0,4,0,East Junction,9,0
2024-01-12 05:00:00,5,0,4,0,West Junction,8,0
2024-01-12 05:00:00,5,0,4,0,City Center,8,0
2024-01-12 05:05:00,5,5,4,0,North Gate,10,0
2024-01-12 05:05:00,5,5,4,0,South Gate,10,0
2024-01-12 05:05:00,5,5,4,0,East Junction,7,0
2024-01-12 05:05:00,5,5,4,0,West Junction,9,0
2024-01-12 05:05:00,5,5,4,0,City Center,10,0
2024-01-12 05:10:00,5,10,4,0,North Gate,9,0
2024-01-12 05:10:00,5,10,4,0,South Gate,12,0
2024-01-12 05:10:00,5,10,4,0,East Junction,8,0
2024-01-12 05:10:00,5,10,4,0,West Junction,10,0
2024-01-12 05:10:00,5,10,4,0,City Center,11,0
2024-01-12 05:15:00,5,15,4,0,North Gate,8,0
2024-01-12 05:15:00,5,15,4,0,South Gate,9,0
2024-01-12 05:15:00,5,15,4,0,East Junction,11,0
2024-01-12 05:15:00,5,15,4,0,West Junction,9,0
2024-01-12 05:15:00,5,15,4,0,City Center,10,0
2024-01-12 05:20:00,5,20,4,0,North Gate,9,0
2024-01-12 05:20:00,5,20,4,0,South Gate,10,0
2024-01-12 05:20:00,5,20,4,0,East Junction,9,0
2024-01-12 05:20:00,5,20,4,0,West Junction,8,0
2024-01-12 05:20:00,5,20,4,0,City Center,9,0
2024-01-12 05:25:00,5,25,4,0,North Gate,9,0
2024-01-12 05:25:00,5,25,4,0,South Gate,11,0
2024-01-12 05:25:00,5,25,4,0,East Junction,10,0
2024-01-12 05:25:00,5,25,4,0,West Junction,10,0
2024-01-12 05:25:00,5,25,4,0,City Center,9,0
2024-01-12 05:30:00,5,30,4,0,North Gate,7,0
2024-01-12 05:30:00,5,30,4,0,South Gate,10,0
2024-01-12 05:30:00,5,30,4,0,East Junction,11,0
2024-01-12 05:30:00,5,30,4,0,West Junction,10,0
2024-01-12 05:30:00,5,30,4,0,City Center,8,0
2024-01-12 05:35:00,5,35,4,0,North Gate,9,0
2024-01-12 05:35:00,5,35,4,0,South Gate,6,0
2024-01-12 05:35:00,5,35,4,0,East Junction,9,0
2024-01-12 05:35:00,5,35,4,0,West Junction,9,0
2024-01-12 05:35:00,5,35,4,0,City Center,9,0
2024-01-12 05:40:00,5,40,4,0,North Gate,8,0
2024-01-12 05:40:00,5,40,4,0,South Gate,9,0
2024-01-12 05:40:00,5,40,4,0,East Junction,9,0
2024-01-12 05:40:00,5,40,4,0,West Junction,10,0
2024-01-12 05:40:00,5,40,4,0,City Center,9,0
2024-01-12 05:45:00,5,45,4,0,North Gate,8,0
2024-01-12 05:45:00,5,45,4,0,South Gate,9,0
2024-01-12 05:45:00,5,45,4,0,East Junction,7,0
2024-01-12 05:45:00,5,45,4,0,West Junction,10,0
2024-01-12 05:45:00,5,45,4,0,City Center,11,0
2024-01-12 05:50:00,5,50,4,0,North Gate,10,0
2024-01-12 05:50:00,5,50,4,0,South Gate,9,0
2024-01-12 05:50:00,5,50,4,0,East Junction,12,0
2024-01-12 05:50:00,5,50,4,0,West Junction,11,0
2024-01-12 05:50:00,5,50,4,0,City Center,10,0
2024-01-12 05:55:00,5,55,4,0,North Gate,9,0
2024-01-12 05:55:00,5,55,4,0,South Gate,7,0
2024-01-12 05:55:00,5,55,4,0,East Junction,11,0
2024-01-12 05:55:00,5,55,4,0,West Junction,10,0
2024-01-12 05:55:00,5,55,4,0,City Center,12,0
2024-01-12 06:00:00,6,0,4,0,North Gate,77,0
2024-01-12 06:00:00,6,0,4,0,South Gate,60,0
2024-01-12 06:00:00,6,0,4,0,East Junction,69,0
2024-01-12 06:00:00,6,0,4,0,West Junction,69,0
2024-01-12 06:00:00,6,0,4,0,City Center,62,0
2024-01-12 06:05:00,6,5,4,0,North Gate,78,0
2024-01-12 06:05:00,6,5,4,0,South Gate,74,0
2024-01-12 06:05:00,6,5,4,0,East Junction,69,0
2024-01-12 06:05:00,6,5,4,0,West Junction,73,0
2024-01-12 06:05:00,6,5,4,0,City Center,74,0
2024-01-12 06:10:00,6,10,4,0,North Gate,99,0
2024-01-12 06:10:00,6,10,4,0,South Gate,63,0
2024-01-12 06:10:00,6,10,4,0,East Junction,59,0
2024-01-12 06:10:00,6,10,4,0,West Junction,53,0
2024-01-12 06:10:00,6,10,4,0,City Center,60,0
2024-01-12 06:15:00,6,15,4,0,North Gate,52,0
2024-01-12 06:15:00,6,15,4,0,South Gate,85,0
2024-01-12 06:15:00,6,15,4,0,East Junction,75,0
2024-01-12 06:15:00,6,15,4,0,West Junction,76,0
2024-01-12 06:15:00,6,15,4,0,City Center,82,0
2024-01-12 06:20:00,6,20,4,0,North Gate,74,0
2024-01-12 06:20:00,6,20,4,0,South Gate,86,0
2024-01-12 06:20:00,6,20,4,0,East Junction,83,0
2024-01-12 06:20:00,6,20,4,0,West Junction,76,0
2024-01-12 06:20:00,6,20,4,0,City Center,88,0
2024-01-12 06:25:00,6,25,4,0,North Gate,78,0
2024-01-12 06:25:00,6,25,4,0,South Gate,70,0
2024-01-12 06:25:00,6,25,4,0,East Junction,80,0
2024-01-12 06:25:00,6,25,4,0,West Junction,70,0
2024-01-12 06:25:00,6,25,4,0,City Center,72,0
2024-01-12 06:30:00,6,30,4,0,North Gate,68,0
2024-01-12 06:30:00,6,30,4,0,South Gate,73,0
2024-01-12 06:30:00,6,30,4,0,East Junction,76,0
2024-01-12 06:30:00,6,30,4,0,West Junction,98,0
2024-01-12 06:30:00,6,30,4,0,City Center,56,0
2024-01-12 06:35:00,6,35,4,0,North Gate,76,0
2024-01-12 06:35:00,6,35,4,0,South Gate,77,0
2024-01-12 06:35:00,6,35,4,0,East Junction,66,0
2024-01-12 06:35:00,6,35,4,0,West Junction,69,0
2024-01-12 06:35:00,6,35,4,0,City Center,68,0
2024-01-12 06:40:00,6,40,4,0,North Gate,0,1
2024-01-12 06:40:00,6,40,4,0,South Gate,78,0
2024-01-12 06:40:00,6,40,4,0,East Junction,67,0
2024-01-12 06:40:00,6,40,4,0,West Junction,75,0
2024-01-12 06:40:00,6,40,4,0,City Center,71,0
2024-01-12 06:45:00,6,45,4,0,North Gate,62,0
2024-01-12 06:45:00,6,45,4,0,South Gate,59,0
2024-01-12 06:45:00,6,45,4,0,East Junction,60,0
2024-01-12 06:45:00,6,45,4,0,West Junction,52,0
2024-01-12 06:45:00,6,45,4,0,City Center,60,0
2024-01-12 06:50:00,6,50,4,0,North Gate,70,0
2024-01-12 06:50:00,6,50,4,0,South Gate,55,0
2024-01-12 06:50:00,6,50,4,0,East Junction,72,0
2024-01-12 06:50:00,6,50,4,0,West Junction,60,0
2024-01-12 06:50:00,6,50,4,0,City Center,55,0
2024-01-12 06:55:00,6,55,4,0,North Gate,53,0
2024-01-12 06:55:00,6,55,4,0,South Gate,85,0
2024-01-12 06:55:00,6,55,4,0,East Junction,62,0
2024-01-12 06:55:00,6,55,4,0,West Junction,65,0
2024-01-12 06:55:00,6,55,4,0,City Center,71,0
2024-01-12 07:00:00,7,0,4,0,North Gate,175,0
2024-01-12 07:00:00,7,0,4,0,South Gate,172,0
2024-01-12 07:00:00,7,0,4,0,East Junction,185,0
2024-01-12 07:00:00,7,0,4,0,West Junction,121,0
2024-01-12 07:00:00,7,0,4,0,City Center,153,0
2024-01-12 07:05:00,7,5,4,0,North Gate,173,0
2024-01-12 07:05:00,7,5,4,0,South Gate,168,0
2024-01-12 07:05:00,7,5,4,0,East Junction,191,0
2024-01-12 07:05:00,7,5,4,0,West Junction,158,0
2024-01-12 07:05:00,7,5,4,0,City Center,184,0
2024-01-12 07:10:00,7,10,4,0,North Gate,219,0
2024-01-12 07:10:00,7,10,4,0,South Gate,206,0
2024-01-12 07:10:00,7,10,4,0,East Junction,164,0
2024-01-12 07:10:00,7,10,4,0,West Junction,158,0
2024-01-12 07:10:00,7,10,4,0,City Center,179,0
2024-01-12 07:15:00,7,15,4,0,North Gate,184,0
2024-01-12 07:15:00,7,15,4,0,South Gate,138,0
2024-01-12 07:15:00,7,15,4,0,East Junction,142,0
2024-01-12 07:15:00,7,15,4,0,West Junction,168,0
2024-01-12 07:15:00,7,15,4,0,City Center,188,0
2024-01-12 07:20:00,7,20,4,0,North Gate,162,0
2024-01-12 07:20:00,7,20,4,0,South Gate,177,0
2024-01-12 07:20:00,7,20,4,0,East Junction,154,0
2024-01-12 07:20:00,7,20,4,0,West Junction,179,0
2024-01-12 07:20:00,7,20,4,0,City Center,178,0
2024-01-12 07:25:00,7,25,4,0,North Gate,202,0
2024-01-12 07:25:00,7,25,4,0,South Gate,138,0
2024-01-12 07:25:00,7,25,4,0,East Junction,182,0
2024-01-12 07:25:00,7,25,4,0,West Junction,210,0
2024-01-12 07:25:00,7,25,4,0,City Center,210,0
2024-01-12 07:30:00,7,30,4,0,North Gate,179,0
2024-01-12 07:30:00,7,30,4,0,South Gate,160,0
2024-01-12 07:30:00,7,30,4,0,East Junction,163,0
2024-01-12 07:30:00,7,30,4,0,West Junction,173,0
2024-01-12 07:30:00,7,30,4,0,City Center,161,0
2024-01-12 07:35:00,7,35,4,0,North Gate,202,0
2024-01-12 07:35:00,7,35,4,0,South Gate,234,0
2024-01-12 07:35:00,7,35,4,0,East Junction,186,0
2024-01-12 07:35:00,7,35,4,0,West Junction,136,0
2024-01-12 07:35:00,7,35,4,0,City Center,219,0
2024-01-12 07:40:00,7,40,4,0,North Gate,169,0
2024-01-12 07:40:00,7,40,4,0,South Gate,198,0
2024-01-12 07:40:00,7,40,4,0,East Junction,204,0
2024-01-12 07:40:00,7,40,4,0,West Junction,139,0
2024-01-12 07:40:00,7,40,4,0,City Center,158,0
2024-01-12 07:45:00,7,45,4,0,North Gate,209,0
2024-01-12 07:45:00,7,45,4,0,South Gate,171,0
2024-01-12 07:45:00,7,45,4,0,East Junction,152,0
2024-01-12 07:45:00,7,45,4,0,West Junction,207,0
2024-01-12 07:45:00,7,45,4,0,City Center,204,0
2024-01-12 07:50:00,7,50,4,0,North Gate,200,0
2024-01-12 07:50:00,7,50,4,0,South Gate,163,0
2024-01-12 07:50:00,7,50,4,0,East Junction,207,0
2024-01-12 07:50:00,7,50,4,0,West Junction,187,0
2024-01-12 07:50:00,7,50,4,0,City Center,146,0
2024-01-12 07:55:00,7,55,4,0,North Gate,142,0
2024-01-12 07:55:00,7,55,4,0,South Gate,147,0
2024-01-12 07:55:00,7,55,4,0,East Junction,214,0
2024-01-12 07:55:00,7,55,4,0,West Junction,174,0
2024-01-12 07:55:00,7,55,4,0,City Center,145,0
2024-01-12 08:00:00,8,0,4,0,North Gate,179,0
2024-01-12 08:00:00,8,0,4,0,South Gate,168,0
